Bonds,,Date,XS0428461718,XS0282572956,XS0994991411,XS0951395317,XS0830194501,XS0994990280,XS1139315581,XS0418669429,XS1111559768,XS1693818525,XS0402228471,XS1048519679,XS0414313691,XS0410303647,XS1443997223,XS1443997819,XS1111559925
,,1/21/2015,101.014,NA,115.333,106.646,108.57,108.957,101.037,134.017,101.167,NA,NA,111.556,NA,118.218,NA,NA,106.974
,,1/22/2015,100.98,NA,116.79,106.776,109.27,109.165,101.743,134.618,101.404,NA,NA,112.581,NA,118.264,NA,NA,107.544
,,1/23/2015,100.967,NA,116.84,107.067,109.76,109.682,102.738,135.021,101.804,NA,NA,113.759,NA,118.441,NA,NA,108.6
,,1/26/2015,100.979,NA,116.629,106.842,109.42,109.342,102.461,134.66,101.44,NA,NA,113.098,NA,118.203,NA,NA,107.906
,,1/27/2015,100.973,NA,116.603,106.743,109.42,109.151,102.469,134.611,101.686,NA,NA,113.184,NA,118.198,NA,NA,108.709
,,1/28/2015,100.951,NA,117.128,107.052,109.59,109.566,102.985,135.21,102.109,NA,NA,113.718,NA,118.35,NA,NA,109.646
,,1/29/2015,100.92,NA,116.835,106.994,109.59,109.436,102.482,135.062,101.85,NA,NA,113.32,NA,118.322,NA,NA,109.281
,,1/30/2015,100.905,NA,117.579,107.127,109.91,109.706,103.179,135.6,102.215,NA,NA,114.091,NA,118.379,NA,NA,110.587
,,2/2/2015,100.895,NA,117.518,107.114,109.94,109.592,102.963,135.487,102.177,NA,NA,113.807,NA,118.347,NA,NA,110.278
,,2/3/2015,100.884,NA,117.08,107.102,109.77,109.602,102.743,135.442,102.026,NA,NA,113.482,NA,118.395,NA,NA,109.846
,,2/4/2015,100.873,NA,117.263,107.201,109.68,109.647,103.044,135.743,102.149,NA,NA,113.763,NA,118.433,NA,NA,110.256
,,2/5/2015,100.833,NA,117.113,107.076,109.67,109.587,102.655,135.659,102.169,NA,NA,113.405,NA,118.259,NA,NA,109.859
,,2/6/2015,100.821,NA,117.177,107.152,109.7,109.633,102.634,135.77,102.072,NA,NA,113.485,NA,118.322,NA,NA,109.696
,,2/9/2015,100.886,NA,117.326,107.229,109.91,109.77,102.909,135.87,102.297,NA,NA,113.735,NA,118.384,NA,NA,109.97
,,2/10/2015,100.879,NA,117.184,107.236,109.72,109.682,102.743,135.87,102.267,NA,NA,113.718,NA,118.377,NA,NA,109.689
,,2/11/2015,100.869,NA,117.347,107.321,109.79,109.732,102.989,135.94,102.326,NA,NA,113.773,NA,118.391,NA,NA,110.2
,,2/12/2015,100.839,NA,117.626,107.398,109.76,109.841,103.057,136.154,102.444,NA,NA,114.066,NA,118.372,NA,NA,110.492
,,2/13/2015,100.829,NA,117.357,107.349,109.95,109.838,102.957,135.98,102.435,NA,NA,113.896,NA,118.329,NA,NA,110.191
,,2/16/2015,100.822,NA,117.519,107.348,109.9,109.852,103.078,135.95,102.528,NA,NA,114.034,NA,118.329,NA,NA,110.313
,,2/17/2015,100.812,NA,117.149,107.2,109.77,109.62,102.726,135.72,102.286,NA,NA,113.694,NA,118.227,NA,NA,109.602
,,2/18/2015,100.802,NA,117.314,107.291,109.8,109.782,102.883,136.207,102.45,NA,NA,113.737,NA,118.297,NA,NA,109.806
,,2/19/2015,100.771,NA,117.546,107.294,109.59,109.705,102.831,136.026,102.378,NA,NA,113.638,NA,118.261,NA,NA,109.355
,,2/20/2015,100.758,NA,117.293,107.317,109.95,109.825,102.931,135.95,102.446,NA,NA,113.345,NA,118.273,NA,NA,109.215
,,2/23/2015,100.748,NA,117.681,107.312,109.96,109.901,103.037,135.97,102.515,NA,NA,113.86,NA,118.282,NA,NA,109.397
,,2/24/2015,100.744,NA,117.564,107.344,109.95,109.82,103.077,135.98,102.518,NA,NA,113.731,NA,118.24,NA,NA,109.404
,,2/25/2015,100.734,NA,118.171,107.461,110.26,110.078,103.306,136.17,102.773,NA,NA,114.165,NA,118.264,NA,NA,110.308
,,2/26/2015,100.696,NA,118.427,107.491,110.36,110.109,103.521,136.174,102.807,NA,NA,114.433,NA,118.27,NA,NA,110.529
,,2/27/2015,100.686,NA,117.843,107.385,110.16,109.929,103.348,135.99,102.706,NA,NA,114.097,NA,118.226,NA,NA,110.066
,,3/2/2015,100.676,NA,117.794,107.282,109.91,109.805,102.987,135.72,102.572,NA,NA,113.903,NA,118.154,NA,NA,109.568
,,3/3/2015,100.666,NA,117.605,107.2,109.87,109.777,102.867,135.72,102.342,NA,NA,113.818,NA,118.164,NA,NA,109.444
,,3/4/2015,100.656,NA,117.182,107.135,109.72,109.637,102.631,135.62,102.356,NA,NA,113.371,NA,118.043,NA,NA,109.058
,,3/5/2015,100.627,NA,117.859,107.282,109.84,109.818,103.041,135.6,102.479,NA,NA,114.219,NA,118.054,NA,NA,109.999
,,3/6/2015,100.62,NA,117.497,107.135,109.54,109.607,102.641,135.62,102.241,NA,NA,113.299,NA,117.962,NA,NA,109.41
,,3/9/2015,100.613,NA,117.561,107.277,110.06,109.935,103.256,135.82,102.594,NA,NA,113.867,NA,118.062,NA,NA,110.266
,,3/10/2015,100.601,NA,118.673,107.428,110.509,110.363,104.201,136.02,103.113,NA,NA,114.68,NA,118.144,NA,NA,112.312
,,3/11/2015,100.591,NA,118.559,107.357,110.58,110.261,103.498,135.84,102.753,NA,NA,114.742,NA,118.081,NA,NA,111.215
,,3/12/2015,100.564,NA,118.132,107.258,110.19,110.095,103.453,135.725,102.661,NA,NA,114.137,NA,117.911,NA,NA,111.099
,,3/13/2015,100.554,NA,118.329,107.143,110.03,110.031,103.241,135.38,102.64,NA,NA,114.165,NA,117.877,NA,NA,111.209
,,3/16/2015,100.546,NA,117.419,106.968,109.8,109.802,103.045,135.04,102.361,NA,NA,113.69,NA,117.704,NA,NA,110.839
,,3/17/2015,100.536,NA,117.095,106.785,109.57,109.585,102.686,134.79,102.098,NA,NA,113.52,NA,117.678,NA,NA,110.09
,,3/18/2015,100.526,NA,117.861,107.05,110.05,109.5,103.465,135.17,102.596,NA,NA,114.006,NA,117.776,NA,NA,111.294
,,3/19/2015,100.533,NA,117.769,107.034,109.96,109.41,103.072,135,102.411,NA,NA,114.03,NA,117.733,NA,NA,111.003
,,3/20/2015,100.524,NA,117.905,107.015,109.95,109.365,103.312,135.05,102.475,NA,NA,113.868,NA,117.766,NA,NA,110.642
,,3/23/2015,100.514,NA,117.582,106.863,109.65,109.657,102.924,134.71,102.213,NA,NA,113.7,NA,117.581,NA,NA,110.658
,,3/24/2015,100.472,NA,117.482,106.757,109.5,109.472,102.726,134.57,102.023,NA,NA,113.722,NA,117.564,NA,NA,110.554
,,3/25/2015,100.494,NA,117.374,106.815,109.59,109.372,102.668,134.56,102.054,NA,NA,113.483,NA,117.626,NA,NA,110.332
,,3/26/2015,100.465,NA,117.611,106.918,109.64,109.49,102.965,134.69,102.268,NA,NA,113.787,NA,117.616,NA,NA,110.691
,,3/27/2015,100.456,NA,117.674,106.885,109.7,109.471,102.932,134.69,102.158,NA,NA,113.902,NA,117.611,NA,NA,110.65
,,3/30/2015,100.406,NA,117.699,106.896,109.66,109.481,102.984,134.63,102.244,NA,NA,113.803,NA,117.587,NA,NA,111.049
,,3/31/2015,100.436,NA,118.051,106.973,109.76,109.589,103.162,134.73,102.354,NA,NA,114.176,NA,117.602,NA,NA,111.138
,,4/1/2015,100.388,NA,118.461,106.939,109.87,109.631,103.366,134.796,102.344,NA,NA,114.482,NA,117.58,NA,NA,111.247
,,4/2/2015,100.378,NA,118.132,106.901,109.828,109.5,103.261,134.82,102.21,NA,NA,114.268,NA,117.573,NA,NA,111.181
,,4/3/2015,100.384,NA,117.98,106.882,110.011,109.495,103.17,134.807,102.224,NA,NA,114.087,NA,117.548,NA,NA,111.002
,,4/6/2015,100.384,NA,118.123,106.901,110.055,109.496,103.241,134.882,102.21,NA,NA,114.267,NA,117.561,NA,NA,111.134
,,4/7/2015,100.332,NA,118.32,106.994,109.842,109.669,103.326,134.98,102.382,NA,NA,114.463,NA,117.55,NA,NA,111.309
,,4/8/2015,100.359,NA,118.185,107.13,110.016,109.86,103.495,135.25,102.522,NA,NA,114.38,NA,117.636,NA,NA,111.335
,,4/9/2015,100.329,NA,118.514,107.084,110.044,109.824,103.471,135.315,102.556,NA,NA,114.624,NA,117.603,NA,NA,111.32
,,4/10/2015,100.32,NA,118.443,107.023,110.044,109.88,103.559,135.291,102.477,NA,NA,114.584,NA,117.501,NA,NA,111.412
,,4/13/2015,100.31,NA,118.62,107.123,110.011,109.883,103.695,135.67,102.484,NA,NA,114.778,NA,117.561,NA,NA,111.94
,,4/14/2015,100.264,NA,118.603,107.146,110.144,109.939,103.806,135.84,102.549,NA,NA,114.746,NA,117.578,NA,NA,112.066
,,4/15/2015,100.291,NA,119.057,107.153,110.321,110.003,104.18,135.86,102.636,NA,NA,115.33,NA,117.564,NA,NA,112.732
,,4/16/2015,100.261,NA,119.336,107.211,110.3,109.967,104.314,135.68,102.753,NA,NA,115.632,NA,117.509,NA,NA,113.179
,,4/17/2015,100.252,NA,119.425,107.209,110.35,110.047,104.52,135.7,102.901,NA,NA,115.591,NA,117.511,NA,NA,113.467
,,4/20/2015,100.242,NA,119.394,107.11,110.29,110.023,104.297,135.6,102.785,NA,NA,115.558,NA,117.419,NA,NA,113.176
,,4/21/2015,100.232,NA,119.018,107.073,110.14,109.836,103.96,135.58,102.643,NA,NA,115.083,NA,117.426,NA,NA,112.809
,,4/22/2015,100.223,NA,118.539,106.847,109.73,109.529,103.558,135.27,102.375,NA,NA,114.374,NA,117.277,NA,NA,111.813
,,4/23/2015,100.194,NA,118.571,106.855,109.75,109.565,103.422,135.34,102.334,NA,NA,114.402,NA,117.261,NA,NA,111.826
,,4/24/2015,100.149,NA,118.688,106.925,109.777,109.691,103.611,135.23,102.41,NA,NA,114.527,NA,117.322,NA,NA,111.872
,,4/27/2015,100.174,NA,118.592,106.869,109.95,109.697,103.428,135.51,102.353,NA,NA,114.436,NA,117.212,NA,NA,111.669
,,4/28/2015,100.164,NA,118.6,106.875,109.838,109.724,103.472,135.5,102.311,NA,NA,114.549,NA,117.262,NA,NA,111.508
,,4/29/2015,100.126,NA,117.572,106.591,109.03,109.035,102.663,134.78,101.861,NA,NA,113.503,NA,116.997,NA,NA,110.334
,,4/30/2015,100.116,NA,116.992,106.403,108.54,108.96,101.957,134.39,101.445,NA,NA,112.894,NA,116.821,NA,NA,109.402
,,5/1/2015,100.134,NA,116.768,106.364,108.756,108.597,101.887,134.4,101.456,NA,NA,112.793,NA,116.693,NA,NA,109.479
,,5/4/2015,100.106,NA,115.529,105.971,108.08,108.057,100.714,134.32,100.942,NA,NA,111.64,NA,116.574,NA,NA,107.484
,,5/5/2015,100.064,NA,115.255,106.024,107.682,108.229,100.482,134.06,100.827,NA,NA,111.035,NA,116.706,NA,NA,107.133
,,5/6/2015,100.053,NA,114.72,106.001,107.28,108.039,99.952,133.98,100.716,NA,NA,110.496,NA,116.698,NA,NA,105.8
,,5/7/2015,100.025,NA,114.81,105.907,107.26,108.146,100.108,133.946,100.944,NA,NA,110.646,NA,116.609,NA,NA,106.136
,,5/8/2015,100.016,NA,115.195,106.029,107.7,108.204,100.385,134.22,101.005,NA,NA,111.091,NA,116.71,NA,NA,106.471
,,5/11/2015,100.006,NA,114.34,105.836,107.43,107.8,99.584,134.1,100.572,NA,NA,110.239,NA,116.56,NA,NA,105.199
,,5/12/2015,99.997,NA,113.709,105.707,106.95,107.747,99.335,133.9,100.403,NA,NA,109.659,NA,116.482,NA,NA,104.525
,,5/13/2015,100.019,NA,113.202,105.57,106.83,107.316,98.732,133.81,100.158,NA,NA,109.064,NA,116.4,NA,NA,103.572
,,5/14/2015,99.99,NA,113.051,105.705,106.797,107.496,99.266,133.74,100.47,NA,NA,109.29,NA,116.479,NA,NA,104.055
,,5/15/2015,99.991,NA,113.214,105.807,107.432,107.907,99.743,134.071,100.709,NA,NA,109.794,NA,116.482,NA,NA,105.425
,,5/18/2015,100.019,NA,113.886,105.799,107.215,107.8,99.738,133.96,100.647,NA,NA,109.997,NA,116.484,NA,NA,105.28
,,5/19/2015,99.991,NA,114.186,105.817,107.371,108.005,99.976,134.09,100.774,NA,NA,110.341,NA,116.481,NA,NA,105.741
,,5/20/2015,NA,NA,113.827,105.913,107.31,107.92,99.755,134.12,100.652,NA,NA,109.992,NA,116.581,NA,NA,105.182
,,5/21/2015,NA,NA,113.598,105.849,107.21,107.874,99.671,134.07,100.541,NA,NA,109.762,NA,116.489,NA,NA,105.072
,,5/22/2015,NA,NA,113.641,105.88,107.395,107.932,99.84,134.1,100.723,NA,NA,110.33,NA,116.533,NA,NA,105.313
,,5/25/2015,NA,NA,113.98,105.883,107.395,107.91,99.9,134.1,100.94,NA,NA,110.23,NA,116.525,NA,NA,105.385
,,5/26/2015,NA,NA,114.107,106.071,107.787,108.259,100.461,134.25,101.056,NA,NA,110.456,NA,116.57,NA,NA,106.112
,,5/27/2015,NA,NA,114.331,106.088,107.73,108.148,100.445,134.277,101.058,NA,NA,110.577,NA,116.598,NA,NA,105.844
,,5/28/2015,NA,NA,114.601,106.044,107.78,108.237,100.675,134.223,101.156,NA,NA,110.992,NA,116.54,NA,NA,106.233
,,5/29/2015,NA,NA,114.843,106.195,108.01,108.395,100.686,134.13,101.186,NA,NA,111.014,NA,116.637,NA,NA,106.034
,,6/1/2015,NA,NA,114.335,105.901,108.08,108.124,100.182,134.04,100.918,NA,NA,110.483,NA,116.561,NA,NA,105.536
,,6/2/2015,NA,NA,112.772,105.568,107.03,107.521,98.807,133.32,100.262,NA,NA,109.044,NA,116.331,NA,NA,103.736
,,6/3/2015,NA,NA,111.059,104.962,105.89,106.867,97.186,132.62,99.275,NA,NA,107.081,NA,116.051,NA,NA,101.028
,,6/4/2015,NA,NA,111.29,105.066,106.03,106.584,97.068,132.527,99.327,NA,NA,107.96,NA,116.086,NA,NA,101.88
,,6/5/2015,NA,NA,111.551,105.156,105.94,106.784,97.472,132.07,99.611,NA,NA,107.65,NA,116.108,NA,NA,101.453
,,6/8/2015,NA,NA,110.916,105.076,105.69,106.64,97.249,131.38,99.449,NA,NA,107.242,NA,116.084,NA,NA,100.831
,,6/9/2015,NA,NA,109.978,104.857,105.11,106.267,96.557,130.32,99.054,NA,NA,106.283,NA,115.956,NA,NA,99.545
,,6/10/2015,NA,NA,109.832,104.923,105.01,106.173,96.427,130.2,98.952,NA,NA,106.12,NA,115.969,NA,NA,99.062
,,6/11/2015,NA,NA,110.932,105.065,105.48,106.554,97.213,130.66,99.376,NA,NA,107.153,NA,116.049,NA,NA,100.493
,,6/12/2015,NA,NA,110.934,105.12,105.76,106.25,97.406,130.688,99.418,NA,NA,107.224,NA,116.035,NA,NA,100.256
,,6/15/2015,NA,NA,110.862,105.133,105.82,106.687,97.441,130.54,99.536,NA,NA,107.46,NA,116.007,NA,NA,100.821
,,6/16/2015,NA,NA,111.144,105.239,105.75,107.009,97.668,130.655,99.697,NA,NA,107.281,NA,116.111,NA,NA,101.013
,,6/17/2015,NA,NA,111.075,105.285,105.57,106.92,97.707,130.831,99.772,NA,NA,107.379,NA,116.136,NA,NA,100.781
,,6/18/2015,NA,NA,110.92,105.015,105.25,106.685,96.941,130.1,99.333,NA,NA,106.475,NA,115.967,NA,NA,99.732
,,6/19/2015,NA,NA,111.12,105.166,105.49,106.05,97.116,130.485,99.42,NA,NA,106.771,NA,115.994,NA,NA,100.204
,,6/22/2015,NA,NA,110.02,104.888,104.83,105.95,96.178,129.58,98.71,NA,NA,105.903,NA,115.803,NA,NA,98.838
,,6/23/2015,NA,NA,109.888,104.883,105.09,106.453,96.347,129.81,98.648,NA,NA,105.903,NA,115.822,NA,NA,98.956
,,6/24/2015,NA,NA,110.506,105.157,105.17,106.9,97.008,129.98,99.301,NA,NA,106.515,NA,115.877,NA,NA,100.139
,,6/25/2015,NA,NA,110.072,105.019,105,106.428,96.642,129.81,99.197,NA,NA,106.086,NA,115.905,NA,NA,99.361
,,6/26/2015,NA,NA,109.311,104.81,104.72,106.067,96.07,129.53,98.847,NA,NA,105.426,NA,115.745,NA,NA,98.633
,,6/29/2015,NA,NA,110.572,104.965,105.311,106.63,97.021,130.191,99.256,NA,NA,106.608,NA,115.745,NA,NA,99.646
,,6/30/2015,NA,NA,110.584,105.12,105.519,106.523,97.134,129.89,99.265,NA,NA,106.707,NA,115.843,NA,NA,99.967
,,7/1/2015,NA,NA,109.794,105.042,105.31,106.487,96.606,129.9,99.014,NA,NA,105.838,NA,115.784,NA,NA,98.699
,,7/2/2015,NA,NA,109.467,105.061,105.11,106.342,96.355,129.812,99.061,NA,NA,105.719,NA,115.758,NA,NA,98.708
,,7/3/2015,NA,NA,110.205,105.211,105.44,106.58,97.023,130.08,99.447,NA,NA,106.205,NA,115.916,NA,NA,99.769
,,7/6/2015,NA,NA,110.81,105.362,105.46,106.94,97.43,129.88,99.687,NA,NA,106.709,NA,115.895,NA,NA,100.264
,,7/7/2015,NA,NA,111.199,105.306,106.12,106.868,98.009,130.11,99.649,NA,NA,107.261,NA,115.867,NA,NA,100.763
,,7/8/2015,NA,NA,111.209,105.34,105.72,106.898,97.74,129.72,99.629,NA,NA,107.252,NA,115.85,NA,NA,101.129
,,7/9/2015,NA,NA,110.422,105.097,105.574,106.542,97.154,129.5,99.249,NA,NA,106.56,NA,115.753,NA,NA,99.983
,,7/10/2015,NA,NA,109.293,104.779,104.6,106.253,96.135,128.48,98.818,NA,NA,105.193,NA,115.483,NA,NA,98.674
,,7/13/2015,NA,NA,109.732,104.838,105.01,106.302,96.442,128.97,99.056,NA,NA,105.635,NA,115.586,NA,NA,99.022
,,7/14/2015,NA,NA,109.902,104.98,105.14,106.442,96.578,129.2,99.198,NA,NA,105.827,NA,115.633,NA,NA,99.384
,,7/15/2015,NA,NA,111.128,105.225,105.55,106.95,97.676,129.55,99.706,NA,NA,106.919,NA,115.751,NA,NA,100.908
,,7/16/2015,NA,NA,110.889,105.224,105.539,107.022,97.368,129.42,99.62,NA,NA,106.705,NA,115.667,NA,NA,100.834
,,7/17/2015,NA,NA,111.702,105.375,105.94,107.269,97.99,129.81,99.951,NA,NA,107.416,NA,115.72,NA,NA,101.881
,,7/20/2015,NA,NA,111.871,105.455,106.12,107.409,98.295,130.02,100.055,NA,NA,107.915,NA,115.805,NA,NA,102.435
,,7/21/2015,NA,NA,111.595,105.518,106.07,107.343,98.17,129.98,99.73,NA,NA,107.91,NA,115.769,NA,NA,102.237
,,7/22/2015,NA,NA,111.875,105.509,106.25,107.168,98.4,130.23,99.883,NA,NA,108.261,NA,115.833,NA,NA,102.499
,,7/23/2015,NA,NA,111.978,105.562,106.31,107.47,98.516,130.27,99.961,NA,NA,108.308,NA,115.775,NA,NA,102.644
,,7/24/2015,NA,NA,112.548,105.675,106.57,107.652,98.976,130.51,100.434,NA,NA,108.696,NA,115.814,NA,NA,103.406
,,7/27/2015,NA,NA,112.445,105.611,106.52,107.727,98.957,130.46,100.156,NA,NA,108.825,NA,115.793,NA,NA,103.435
,,7/28/2015,NA,NA,112.241,105.65,106.54,107.599,98.737,130.45,100.084,NA,NA,108.553,NA,115.705,NA,NA,103.135
,,7/29/2015,NA,NA,112.306,105.658,106.46,107.713,98.797,130.36,100.158,NA,NA,108.436,NA,115.759,NA,NA,103.22
,,7/30/2015,NA,NA,112.714,105.889,106.78,107.884,99.18,130.62,100.345,NA,NA,108.936,NA,115.738,NA,NA,103.842
,,7/31/2015,NA,NA,112.968,105.74,106.75,107.831,99.362,130.63,100.71,NA,NA,109.037,NA,115.737,NA,NA,104.326
,,8/3/2015,NA,NA,113.056,105.83,106.92,107.947,99.503,130.77,100.491,NA,NA,109.151,NA,115.806,NA,NA,104.386
,,8/4/2015,NA,NA,112.502,105.718,106.905,107.856,99.04,130.6,100.278,NA,NA,108.858,NA,115.673,NA,NA,103.673
,,8/5/2015,NA,NA,112.972,105.557,106.39,107.893,99.277,130.36,100.75,NA,NA,108.869,NA,115.729,NA,NA,102.283
,,8/6/2015,NA,NA,112.319,105.654,106.55,107.651,98.803,130.46,100.468,NA,NA,108.451,NA,115.675,NA,NA,102.842
,,8/7/2015,NA,NA,113.024,105.916,106.955,107.972,99.181,130.84,100.73,NA,NA,109.093,NA,115.72,NA,NA,103.413
,,8/10/2015,NA,NA,112.36,105.76,106.61,107.717,98.853,130.42,100.28,NA,NA,108.53,NA,115.662,NA,NA,102.911
,,8/11/2015,NA,NA,112.966,105.894,107.03,107.953,99.35,130.77,100.561,NA,NA,109.175,NA,115.761,NA,NA,103.678
,,8/12/2015,NA,NA,113.134,105.841,107.01,107.915,99.553,130.7,100.643,NA,NA,109.089,NA,115.682,NA,NA,103.992
,,8/13/2015,NA,NA,113.079,105.885,106.87,107.934,99.513,130.54,100.62,NA,NA,109.186,NA,115.68,NA,NA,103.882
,,8/14/2015,NA,NA,112.486,105.885,106.57,107.722,99.127,130.3,100.529,NA,NA,108.91,NA,115.592,NA,NA,103.144
,,8/17/2015,NA,NA,112.99,105.868,106.68,107.74,99.504,130.35,100.509,NA,NA,109.133,NA,115.582,NA,NA,103.855
,,8/18/2015,NA,NA,112.799,105.816,106.56,107.777,99.358,130.235,100.391,NA,NA,108.615,NA,115.547,NA,NA,103.633
,,8/19/2015,NA,NA,113.404,105.922,106.495,107.725,99.899,130.235,100.636,NA,NA,109.197,NA,115.509,NA,NA,104.339
,,8/20/2015,NA,NA,113.507,105.827,106.7,107.782,100.033,130.19,100.736,NA,NA,108.948,NA,115.522,NA,NA,104.527
,,8/21/2015,NA,NA,112.78,105.63,106.605,107.335,99.279,130.045,100.598,NA,NA,108.58,NA,115.432,NA,NA,103.135
,,8/24/2015,NA,NA,112.062,105.831,106.29,107.514,98.807,129.465,100.562,NA,NA,108.236,NA,115.375,NA,NA,102.504
,,8/25/2015,NA,NA,110.703,105.264,105.29,106.795,97.486,128.75,99.52,NA,NA,106.669,NA,115.172,NA,NA,100.385
,,8/26/2015,NA,NA,110.491,105.512,105.51,106.671,97.217,128.86,99.473,NA,NA,106.383,NA,115.153,NA,NA,100.331
,,8/27/2015,NA,NA,110.521,105.253,105.38,106.713,97.256,128.835,99.457,NA,NA,106.702,NA,115.102,NA,NA,100.315
,,8/28/2015,NA,NA,110.669,105.182,105.37,106.623,97.343,128.605,99.442,NA,NA,106.655,NA,115.032,NA,NA,100.269
,,8/31/2015,NA,NA,110.041,104.98,105.11,106.333,96.722,128.64,99.112,NA,NA,106.011,NA,114.895,NA,NA,99.501
,,9/1/2015,NA,NA,110.018,104.998,104.915,106.173,96.783,128.5,99.099,NA,NA,106.067,NA,114.996,NA,NA,99.453
,,9/2/2015,NA,NA,109.896,105.04,104.97,106.192,96.815,128.485,99.728,NA,NA,106.152,NA,114.93,NA,NA,99.667
,,9/3/2015,NA,NA,110.178,105.296,105.415,106.557,97.42,128.96,100.128,NA,NA,106.749,NA,115.092,NA,NA,100.585
,,9/4/2015,NA,NA,111.322,105.391,105.735,106.799,98.078,129.025,99.835,NA,NA,107.363,NA,115.118,NA,NA,101.119
,,9/7/2015,NA,NA,110.852,105.415,105.78,106.795,97.752,129.02,99.82,NA,NA,107.218,NA,115.061,NA,NA,100.683
,,9/8/2015,NA,NA,110.867,105.371,105.68,106.782,97.676,128.89,100.26,NA,NA,107.137,NA,115.032,NA,NA,100.571
,,9/9/2015,NA,NA,111.296,105.361,105.625,106.833,97.916,128.79,100.398,NA,NA,107.269,NA,115.044,NA,NA,100.806
,,9/10/2015,NA,NA,110.987,105.291,105.66,106.81,97.649,128.715,100.348,NA,NA,106.574,NA,114.939,NA,NA,100.349
,,9/11/2015,NA,NA,110.961,105.339,105.78,106.701,97.618,128.625,99.747,NA,NA,106.854,NA,114.987,NA,NA,100.453
,,9/14/2015,NA,NA,110.375,105.465,105.72,106.85,97.457,128.605,100.505,NA,NA,106.649,NA,115.027,NA,NA,100.317
,,9/15/2015,NA,NA,109.522,104.991,105.24,106.28,96.486,128.25,100.044,NA,NA,105.511,NA,114.922,NA,NA,98.718
,,9/16/2015,NA,NA,109.303,104.923,104.89,106.227,96.324,127.885,99.009,NA,NA,105.21,NA,114.839,NA,NA,98.576
,,9/17/2015,NA,NA,109.874,105.309,104.8,106.538,96.738,127.755,99.386,NA,NA,105.792,NA,114.819,NA,NA,99.243
,,9/18/2015,NA,NA,110.03,105.225,105.34,106.637,97.3,128.075,99.528,NA,NA,106.133,NA,114.941,NA,NA,100.154
,,9/21/2015,NA,NA,109.639,105.356,105.24,106.545,97.072,127.975,99.432,NA,NA,106.008,NA,114.872,NA,NA,99.612
,,9/22/2015,NA,NA,110.22,105.298,105.63,106.862,97.589,128.16,99.629,NA,NA,106.779,NA,114.909,NA,NA,100.326
,,9/23/2015,NA,NA,109.795,105.101,105.14,106.39,96.959,127.585,99.409,NA,NA,105.973,NA,114.766,NA,NA,99.666
,,9/24/2015,NA,NA,109.489,104.895,105.02,106.203,96.705,127.46,99.095,NA,NA,105.578,NA,114.603,NA,NA,99.256
,,9/25/2015,NA,NA,109.21,104.875,104.65,106.099,96.28,127.265,99.06,NA,NA,105.37,NA,114.676,NA,NA,98.7
,,9/28/2015,NA,NA,109.641,105.549,104.74,106.084,96.687,127.15,99.245,NA,NA,105.927,NA,114.656,NA,NA,98.998
,,9/29/2015,NA,NA,109.096,104.703,104.63,105.822,96.283,127.09,99.051,NA,NA,105.103,NA,114.586,NA,NA,98.907
,,9/30/2015,NA,NA,109.007,104.806,104.47,105.863,96.232,127.13,99.021,NA,NA,104.944,NA,114.532,NA,NA,98.907
,,10/1/2015,NA,NA,109.323,104.946,105.052,106.019,96.758,127.38,99.068,NA,NA,105.623,NA,114.617,NA,NA,99.076
,,10/2/2015,NA,NA,109.914,105.011,104.94,106.144,97.091,127.51,98.96,NA,NA,106.126,NA,114.577,NA,NA,99.771
,,10/5/2015,NA,NA,109.198,104.874,104.75,105.9,96.485,127.35,98.949,NA,NA,105.493,NA,114.57,NA,NA,98.708
,,10/6/2015,NA,NA,109.035,104.852,104.65,105.802,96.493,127.25,99.035,NA,NA,105.624,NA,114.499,NA,NA,98.755
,,10/7/2015,NA,NA,109.272,104.862,104.76,105.875,96.555,127.45,99.297,NA,NA,105.856,NA,114.482,NA,NA,98.922
,,10/8/2015,NA,NA,109.204,104.859,104.79,105.954,96.746,127.53,99.4,NA,NA,106.089,NA,114.45,NA,NA,99.016
,,10/9/2015,NA,NA,109.572,104.966,104.86,106.001,97.018,127.79,99.431,NA,NA,106.076,NA,114.536,NA,NA,99.289
,,10/12/2015,NA,NA,110.185,105.066,105.15,106.289,97.382,128.12,99.791,NA,NA,106.506,NA,114.633,NA,NA,99.962
,,10/13/2015,NA,NA,110.292,105.556,105.11,106.36,97.484,128.06,99.926,NA,NA,106.875,NA,114.629,NA,NA,100.009
,,10/14/2015,NA,NA,110.563,105.687,105.43,106.411,97.893,128.37,100.05,NA,NA,107.142,NA,114.617,NA,NA,100.468
,,10/15/2015,NA,NA,110.406,105.148,105.38,106.399,97.76,128.34,99.918,NA,NA,107.004,NA,114.544,NA,NA,100.158
,,10/16/2015,NA,NA,110.633,105.21,105.43,106.54,98.028,128.44,100.129,NA,NA,107.134,NA,114.626,NA,NA,100.321
,,10/19/2015,NA,NA,110.485,105.61,105.39,106.347,97.775,128.93,99.986,NA,NA,106.822,NA,114.542,NA,NA,100.208
,,10/20/2015,NA,NA,110.557,105.375,105.04,106.088,97.245,127.66,99.724,NA,NA,106.288,NA,114.41,NA,NA,99.633
,,10/21/2015,NA,NA,110.783,105.316,105.4,106.615,97.855,128.93,100.147,NA,NA,107.189,NA,114.587,NA,NA,100.504
,,10/22/2015,NA,NA,110.743,105.888,105.95,106.951,98.62,129.13,100.49,NA,NA,107.657,NA,114.697,NA,NA,101.404
