Bonds,,Date,XS0162513211,XS0419267595,XS0982019126,XS0148579153,XS0412842857,XS0170641426,XS0367884375,XS0385754733,XS0361244667,XS0361244402,XS0408095387,XS0410299357,XS0322977223
,,8/8/2017,149.57,NA,114.283,NA,125.197,,NA,NA,115.72,NA,NA,NA,100.86
,,8/9/2017,150.226,NA,114.36,NA,125.246,,NA,NA,115.54,NA,NA,NA,100.84
,,8/10/2017,150.673,NA,114.347,NA,125.015,,NA,NA,115.477,NA,NA,NA,100.52
,,8/11/2017,150.97,NA,114.65,NA,125.255,,NA,NA,115.599,NA,NA,NA,100.74
,,8/14/2017,150.58,NA,114.59,NA,125.25,,NA,NA,115.599,NA,NA,NA,100.73
,,8/15/2017,150.54,NA,114.435,NA,125.285,,NA,NA,115.64,NA,NA,NA,100.72
,,8/16/2017,150.592,NA,114.39,NA,125.293,,NA,NA,115.66,NA,NA,NA,100.7
,,8/17/2017,150.33,NA,114.549,NA,125.215,,NA,NA,115.38,NA,NA,NA,100.65
,,8/18/2017,150.576,NA,114.513,NA,125.193,,NA,NA,115.519,NA,NA,NA,100.635
,,8/21/2017,151.097,NA,114.604,NA,125.005,,NA,NA,115.58,NA,NA,NA,100.62
,,8/22/2017,150.84,NA,114.542,NA,125.122,,NA,NA,115.58,NA,NA,NA,100.6
,,8/23/2017,151.35,NA,114.48,NA,125.202,,NA,NA,115.598,NA,NA,NA,100.58
,,8/24/2017,151.129,NA,114.664,NA,125.13,,NA,NA,115.576,NA,NA,NA,100.54
,,8/25/2017,151.27,NA,114.6,NA,125.09,,NA,NA,115.577,NA,NA,NA,100.525
,,8/28/2017,151.33,NA,114.77,NA,125.13,,NA,NA,115.582,NA,NA,NA,100.5
,,8/29/2017,152.011,NA,114.9,NA,125.125,,NA,NA,115.546,NA,NA,NA,100.49
,,8/30/2017,151.59,NA,114.696,NA,125.1,,NA,NA,115.54,NA,NA,NA,100.47
,,8/31/2017,151.21,NA,114.695,NA,124.985,,NA,NA,115.565,NA,NA,NA,100.42
,,9/1/2017,150.49,NA,114.525,NA,124.945,,NA,NA,115.55,NA,NA,NA,100.4
,,9/4/2017,150.65,NA,114.57,NA,124.968,,NA,NA,115.515,NA,NA,NA,100.39
,,9/5/2017,151.1,NA,114.818,NA,124.998,,NA,NA,115.549,NA,NA,NA,100.41
,,9/6/2017,151.05,NA,114.43,NA,124.745,,NA,NA,115.475,NA,NA,NA,100.36
,,9/7/2017,151.5,NA,114.718,NA,124.905,,NA,NA,115.517,NA,NA,NA,100.335
,,9/8/2017,151.01,NA,114.632,NA,125.005,,NA,NA,115.465,NA,NA,NA,100.3
,,9/11/2017,150.85,NA,114.54,NA,124.97,,NA,NA,115.428,NA,NA,NA,100.29
,,9/12/2017,149.77,NA,114.444,NA,124.774,,NA,NA,115.335,NA,NA,NA,100.265
,,9/13/2017,149.63,NA,114.429,NA,124.714,,NA,NA,115.349,NA,NA,NA,100.25
,,9/14/2017,149.492,NA,114.06,NA,124.5,,NA,NA,115.402,NA,NA,NA,100.2
,,9/15/2017,149.24,NA,113.86,NA,124.465,,NA,NA,115.34,NA,NA,NA,100.173
,,9/18/2017,148.82,NA,113.998,NA,124.455,,NA,NA,115.295,NA,NA,NA,100.2
,,9/19/2017,149.07,NA,114.14,NA,124.385,,NA,NA,115.22,NA,NA,NA,100.18
,,9/20/2017,149.43,NA,113.99,NA,124.405,,NA,NA,115.297,NA,NA,NA,100.155
,,9/21/2017,149.23,NA,113.84,NA,124.345,,NA,NA,115.288,NA,NA,NA,100.12
,,9/22/2017,149.13,NA,113.77,NA,124.28,,NA,NA,115.255,NA,NA,NA,100.079
,,9/25/2017,150.02,NA,114.19,NA,124.64,,NA,NA,115.276,NA,NA,NA,100.09
,,9/26/2017,150.05,NA,114.36,NA,124.65,,NA,NA,115.268,NA,NA,NA,100.065
,,9/27/2017,149.05,NA,114.12,NA,124.595,,NA,NA,115.201,NA,NA,NA,100.045
,,9/28/2017,149.161,NA,114.044,NA,124.519,,NA,NA,115.235,NA,NA,NA,100.015
,,9/29/2017,149.378,NA,114.08,NA,124.495,,NA,NA,115.165,NA,NA,NA,100.045
,,10/2/2017,149.24,NA,114.08,NA,124.33,,NA,NA,115.104,NA,NA,NA,100.045
,,10/3/2017,149.225,NA,114.158,NA,123.94,,NA,NA,115.19,NA,NA,NA,NA
,,10/4/2017,149.75,NA,114.209,NA,124.3,,NA,NA,115.081,NA,NA,NA,NA
,,10/5/2017,149.09,NA,113.94,NA,124.2,,NA,NA,115.021,NA,NA,NA,NA
,,10/6/2017,149.117,NA,113.925,NA,124.39,,NA,NA,115.052,NA,NA,NA,NA
,,10/9/2017,149.741,NA,114.23,NA,124.445,,NA,NA,115.069,NA,NA,NA,NA
,,10/10/2017,149.64,NA,114.13,NA,124.4,,NA,NA,115.072,NA,NA,NA,NA
,,10/11/2017,149.12,NA,114.045,NA,124.39,,NA,NA,115.003,NA,NA,NA,NA
,,10/12/2017,149.854,NA,114.06,NA,124.245,,NA,NA,114.999,NA,NA,NA,NA
,,10/13/2017,150.24,NA,114.63,NA,124.5,,NA,NA,115.002,NA,NA,NA,NA
,,10/16/2017,150.8,NA,114.93,NA,124.385,,NA,NA,114.998,NA,NA,NA,NA
,,10/17/2017,151.08,NA,114.93,NA,124.48,,NA,NA,115.017,NA,NA,NA,NA
,,10/18/2017,150.92,NA,114.54,NA,124.46,,NA,NA,114.994,NA,NA,NA,NA
,,10/19/2017,150.72,NA,114.4,NA,124.43,,NA,NA,114.975,NA,NA,NA,NA
,,10/20/2017,149.68,NA,114.09,NA,124.2,,NA,NA,114.933,NA,NA,NA,NA
,,10/23/2017,150.19,NA,114.4,NA,124.43,,NA,NA,114.941,NA,NA,NA,NA
,,10/24/2017,149.49,NA,114.112,NA,124.323,,NA,NA,114.922,NA,NA,NA,NA
,,10/25/2017,149.42,NA,114.18,NA,124.28,,NA,NA,114.907,NA,NA,NA,NA
,,10/26/2017,149.87,NA,114.29,NA,124.38,,NA,NA,114.906,NA,NA,NA,NA
,,10/27/2017,150.99,NA,114.76,NA,124.375,,NA,NA,114.941,NA,NA,NA,NA
,,10/30/2017,151.69,NA,115.12,NA,124.33,,NA,NA,114.933,NA,NA,NA,NA
,,10/31/2017,151.962,NA,115.143,NA,124.01,,NA,NA,114.918,NA,NA,NA,NA
,,11/1/2017,152.8,NA,115.3,NA,124.55,,NA,NA,114.909,NA,NA,NA,NA
,,11/2/2017,152.887,NA,115.14,NA,124.41,,NA,NA,114.906,NA,NA,NA,NA
,,11/3/2017,153.16,NA,115.34,NA,124.585,,NA,NA,114.864,NA,NA,NA,NA
,,11/6/2017,153.445,NA,115.33,NA,124.625,,NA,NA,114.84,NA,NA,NA,NA
,,11/7/2017,153.653,NA,115.38,NA,124.4,,NA,NA,114.77,NA,NA,NA,NA
,,11/8/2017,153.566,NA,115.38,NA,124.35,,NA,NA,114.751,NA,NA,NA,NA
,,11/9/2017,152.9,NA,115.24,NA,124.47,,NA,NA,114.683,NA,NA,NA,NA
,,11/10/2017,152.338,NA,115.03,NA,124.395,,NA,NA,114.652,NA,NA,NA,NA
,,11/13/2017,152.327,NA,115,NA,124.39,,NA,NA,114.652,NA,NA,NA,NA
,,11/14/2017,153.131,NA,114.87,NA,124.28,,NA,NA,114.971,NA,NA,NA,NA
,,11/15/2017,152.38,NA,114.81,NA,124.22,,NA,NA,114.626,NA,NA,NA,NA
,,11/16/2017,152.141,NA,114.974,NA,124.15,,NA,NA,114.592,NA,NA,NA,NA
,,11/17/2017,152.632,NA,114.915,NA,123.94,,NA,NA,114.555,NA,NA,NA,NA
,,11/20/2017,152.83,NA,115.09,NA,124.09,,NA,NA,114.547,NA,NA,NA,NA
,,11/21/2017,153.1,NA,115.11,NA,123.91,,NA,NA,114.542,NA,NA,NA,NA
,,11/22/2017,153.551,NA,114.99,NA,124.015,,NA,NA,114.519,NA,NA,NA,NA
,,11/23/2017,153.531,NA,114.975,NA,123.76,,NA,NA,114.404,NA,NA,NA,NA
,,11/24/2017,152.645,NA,114.765,NA,123.73,,NA,NA,114.385,NA,NA,NA,NA
,,11/27/2017,153.227,NA,115.065,NA,123.96,,NA,NA,114.429,NA,NA,NA,NA
,,11/28/2017,153.49,NA,115.075,NA,123.89,,NA,NA,114.476,NA,NA,NA,NA
,,11/29/2017,153.219,NA,114.565,NA,123.61,,NA,NA,114.554,NA,NA,NA,NA
,,11/30/2017,153.21,NA,114.82,NA,123.58,,NA,NA,114.718,NA,NA,NA,NA
,,12/1/2017,154.199,NA,115.115,NA,123.9,,NA,NA,114.838,NA,NA,NA,NA
,,12/4/2017,153.74,NA,114.96,NA,123.78,,NA,NA,115.013,NA,NA,NA,NA
,,12/5/2017,154.08,NA,115.11,NA,123.9,,NA,NA,114.719,NA,NA,NA,NA
,,12/6/2017,154.968,NA,115.265,NA,123.92,,NA,NA,114.732,NA,NA,NA,NA
,,12/7/2017,154.647,NA,115.29,NA,123.9,,NA,NA,114.679,NA,NA,NA,NA
,,12/8/2017,154.33,NA,115.155,NA,123.83,,NA,NA,114.607,NA,NA,NA,NA
,,12/11/2017,154.54,NA,115.105,NA,123.79,,NA,NA,114.517,NA,NA,NA,NA
,,12/12/2017,154,NA,114.995,NA,123.74,,NA,NA,114.44,NA,NA,NA,NA
,,12/13/2017,154.285,NA,114.785,NA,123.55,,NA,NA,114.424,NA,NA,NA,NA
,,12/14/2017,153.932,NA,114.83,NA,123.67,,NA,NA,114.405,NA,NA,NA,NA
,,12/15/2017,153.85,NA,114.805,NA,123.41,,NA,NA,114.363,NA,NA,NA,NA
,,12/18/2017,154.014,NA,114.755,NA,123.27,,NA,NA,114.197,NA,NA,NA,NA
,,12/19/2017,152.478,NA,114.22,NA,123.452,,NA,NA,114.255,NA,NA,NA,NA
,,12/20/2017,151.59,NA,114.07,NA,123.39,,NA,NA,114.213,NA,NA,NA,NA
,,12/21/2017,151.59,NA,114.005,NA,123.29,,NA,NA,114.026,NA,NA,NA,NA
,,12/22/2017,151.6,NA,113.97,NA,123.12,,NA,NA,113.956,NA,NA,NA,NA
,,12/25/2017,151.958,NA,113.871,NA,123.277,,NA,NA,113.948,NA,NA,NA,NA
,,12/26/2017,151.958,NA,113.871,NA,123.277,,NA,NA,113.948,NA,NA,NA,NA
,,12/27/2017,151.996,NA,114.055,NA,122.96,,NA,NA,113.945,NA,NA,NA,NA
,,12/28/2017,151.518,NA,113.64,NA,122.685,,NA,NA,113.843,NA,NA,NA,NA
,,12/29/2017,151.324,NA,113.826,NA,122.759,,NA,NA,113.835,NA,NA,NA,NA
,,1/1/2018,151.596,NA,113.799,NA,122.807,,NA,NA,113.839,NA,NA,NA,NA
,,1/2/2018,150.74,NA,113.877,NA,122.735,,NA,NA,113.8,NA,NA,NA,NA
,,1/3/2018,150.91,NA,113.88,NA,122.57,,NA,NA,113.741,NA,NA,NA,NA
,,1/4/2018,151.23,NA,113.85,NA,122.72,,NA,NA,113.711,NA,NA,NA,NA
,,1/5/2018,151.03,NA,113.69,NA,122.48,,NA,NA,113.698,NA,NA,NA,NA
,,1/8/2018,151.3,NA,113.75,NA,122.51,,NA,NA,113.683,NA,NA,NA,NA
,,1/9/2018,150.602,NA,113.66,NA,122.47,,NA,NA,113.625,NA,NA,NA,NA
,,1/10/2018,150.38,NA,113.56,NA,122.66,,NA,NA,113.636,NA,NA,NA,NA
,,1/11/2018,149.69,NA,113.1,NA,122.26,,NA,NA,113.536,NA,NA,NA,NA
,,1/12/2018,150.07,NA,113.345,NA,122.55,,NA,NA,113.497,NA,NA,NA,NA
,,1/15/2018,149.74,NA,113.09,NA,122.59,,NA,NA,113.443,NA,NA,NA,NA
,,1/16/2018,150.461,NA,113.322,NA,122.57,,NA,NA,113.44,NA,NA,NA,NA
,,1/17/2018,150.657,NA,113.107,NA,122.258,,NA,NA,113.394,NA,NA,NA,NA
,,1/18/2018,150.33,NA,113.19,NA,122.415,,NA,NA,113.379,NA,NA,NA,NA
,,1/19/2018,150.5,NA,113.305,NA,122.72,,NA,NA,113.353,NA,NA,NA,NA
,,1/22/2018,150.7,NA,113.33,NA,122.47,,NA,NA,113.392,NA,NA,NA,NA
,,1/23/2018,150.89,NA,113.3,NA,122.4,,NA,NA,113.353,NA,NA,NA,NA
,,1/24/2018,149.95,NA,113.08,NA,122.32,,NA,NA,113.333,NA,NA,NA,NA
,,1/25/2018,149.79,NA,112.91,NA,122.31,,NA,NA,113.205,NA,NA,NA,NA
,,1/26/2018,149.78,NA,112.97,NA,122.405,,NA,NA,113.201,NA,NA,NA,NA
,,1/29/2018,148.58,NA,112.46,NA,122.1,,NA,NA,113.09,NA,NA,NA,NA
,,1/30/2018,148.45,NA,112.51,NA,122.125,,NA,NA,113.077,NA,NA,NA,NA
,,1/31/2018,148.78,NA,112.71,NA,122.34,,NA,NA,113.116,NA,NA,NA,NA
,,2/1/2018,148.42,NA,112.62,NA,122.19,,NA,NA,113.059,NA,NA,NA,NA
,,2/2/2018,147.75,NA,112.73,NA,122.32,,NA,NA,113.062,NA,NA,NA,NA
,,2/5/2018,147.68,NA,112.68,NA,122.14,,NA,NA,113.091,NA,NA,NA,NA
,,2/6/2018,148.3,NA,113.019,NA,122.22,,NA,NA,113.051,NA,NA,NA,NA
,,2/7/2018,147.83,NA,112.68,NA,121.99,,NA,NA,112.978,NA,NA,NA,NA
,,2/8/2018,147.28,NA,112.7,NA,122.15,,NA,NA,112.945,NA,NA,NA,NA
,,2/9/2018,147.534,NA,112.368,NA,121.685,,NA,NA,112.916,NA,NA,NA,NA
,,2/12/2018,147.32,NA,112.59,NA,121.99,,NA,NA,112.926,NA,NA,NA,NA
,,2/13/2018,147.13,NA,112.58,NA,121.92,,NA,NA,112.916,NA,NA,NA,NA
,,2/14/2018,147.07,NA,112.7,NA,122.04,,NA,NA,112.833,NA,NA,NA,NA
,,2/15/2018,146.62,NA,112.44,NA,121.82,,NA,NA,112.761,NA,NA,NA,NA
,,2/16/2018,147.77,NA,112.88,NA,122.01,,NA,NA,112.826,NA,NA,NA,NA
,,2/19/2018,147.26,NA,112.78,NA,122.02,,NA,NA,112.817,NA,NA,NA,NA
,,2/20/2018,147.484,NA,112.76,NA,121.78,,NA,NA,112.809,NA,NA,NA,NA
,,2/21/2018,147.57,NA,112.8,NA,121.99,,NA,NA,112.794,NA,NA,NA,NA
,,2/22/2018,147.623,NA,112.9,NA,121.93,,NA,NA,112.731,NA,NA,NA,NA
,,2/23/2018,148.12,NA,113.06,NA,121.9,,NA,NA,112.746,NA,NA,NA,NA
,,2/26/2018,148.27,NA,112.86,NA,121.66,,NA,NA,112.704,NA,NA,NA,NA
,,2/27/2018,148.103,NA,112.685,NA,121.8,,NA,NA,112.68,NA,NA,NA,NA
,,2/28/2018,148.22,NA,113.07,NA,121.88,,NA,NA,112.706,NA,NA,NA,NA
,,3/1/2018,148.586,NA,113.173,NA,121.66,,NA,NA,112.699,NA,NA,NA,NA
,,3/2/2018,148.403,NA,113.11,NA,121.78,,NA,NA,112.623,NA,NA,NA,NA
,,3/5/2018,148.13,NA,112.84,NA,121.52,,NA,NA,112.628,NA,NA,NA,NA
,,3/6/2018,147.44,NA,112.63,NA,121.71,,NA,NA,112.603,NA,NA,NA,NA
,,3/7/2018,147.77,NA,112.67,NA,121.5,,NA,NA,112.529,NA,NA,NA,NA
,,3/8/2018,148.23,NA,112.785,NA,121.51,,NA,NA,112.66,NA,NA,NA,NA
,,3/9/2018,147.77,NA,112.715,NA,121.68,,NA,NA,112.513,NA,NA,NA,NA
,,3/12/2018,148.91,NA,113.23,NA,121.81,,NA,NA,112.569,NA,NA,NA,NA
,,3/13/2018,149.42,NA,113.265,NA,121.72,,NA,NA,112.549,NA,NA,NA,NA
,,3/14/2018,149.35,NA,113.3,NA,121.555,,NA,NA,112.489,NA,NA,NA,NA
,,3/15/2018,148.679,NA,112.925,NA,121.455,,NA,NA,112.56,NA,NA,NA,NA
,,3/16/2018,148.44,NA,113.04,NA,121.32,,NA,NA,112.413,NA,NA,NA,NA
,,3/19/2018,147.76,NA,112.51,NA,121.19,,NA,NA,112.347,NA,NA,NA,NA
,,3/20/2018,147.22,NA,112.35,NA,121.21,,NA,NA,112.357,NA,NA,NA,NA
,,3/21/2018,147.017,NA,112.643,NA,121.341,,NA,NA,112.316,NA,NA,NA,NA
,,3/22/2018,147.64,NA,112.55,NA,121.16,,NA,NA,112.316,NA,NA,NA,NA
,,3/23/2018,147.817,NA,112.42,NA,120.98,,NA,NA,112.284,NA,NA,NA,NA
,,3/26/2018,147.52,NA,112.36,NA,120.85,,NA,NA,112.289,NA,NA,NA,NA
,,3/27/2018,147.82,NA,112.68,NA,120.655,,NA,NA,112.288,NA,NA,NA,NA
,,3/28/2018,147.85,NA,112.43,NA,120.69,,NA,NA,112.147,NA,NA,NA,NA
,,3/29/2018,147.72,NA,112.46,NA,120.757,,NA,NA,112.117,NA,NA,NA,NA
,,3/30/2018,147.823,NA,112.649,NA,120.764,,NA,NA,112.121,NA,NA,NA,NA
,,4/2/2018,148.13,NA,112.749,NA,120.806,,NA,NA,112.146,NA,NA,NA,NA
,,4/3/2018,147.68,NA,112.56,NA,120.78,,NA,NA,112.071,NA,NA,NA,NA
,,4/4/2018,147.57,NA,112.44,NA,120.495,,NA,NA,112.025,NA,NA,NA,NA
,,4/5/2018,147.1,NA,112.73,NA,120.59,,NA,NA,111.981,NA,NA,NA,NA
,,4/6/2018,147.74,NA,112.73,NA,120.6,,NA,NA,111.988,NA,NA,NA,NA
,,4/9/2018,147.32,NA,112.5,NA,120.593,,NA,NA,111.971,NA,NA,NA,NA
,,4/10/2018,147.03,NA,112.19,NA,120.34,,NA,NA,111.958,NA,NA,NA,NA
,,4/11/2018,147.75,NA,112.51,NA,120.56,,NA,NA,111.898,NA,NA,NA,NA
,,4/12/2018,147.16,NA,112.35,NA,120.58,,NA,NA,111.856,NA,NA,NA,NA
,,4/13/2018,147.3,NA,112.61,NA,120.55,,NA,NA,111.86,NA,NA,NA,NA
,,4/16/2018,146.98,NA,112.35,NA,120.56,,NA,NA,111.824,NA,NA,NA,NA
,,4/17/2018,147.37,NA,112.38,NA,120.37,,NA,NA,111.86,NA,NA,NA,NA
,,4/18/2018,147,NA,112.27,NA,120.285,,NA,NA,111.842,NA,NA,NA,NA
,,4/19/2018,145.94,NA,112.162,NA,120.245,,NA,NA,111.75,NA,NA,NA,NA
,,4/20/2018,145.84,NA,111.96,NA,120.225,,NA,NA,111.816,NA,NA,NA,NA
,,4/23/2018,145.36,NA,111.82,NA,120.37,,NA,NA,111.72,NA,NA,NA,NA
,,4/24/2018,145.31,NA,111.82,NA,120.389,,NA,NA,111.706,NA,NA,NA,NA
,,4/25/2018,145.19,NA,111.79,NA,120.38,,NA,NA,111.697,NA,NA,NA,NA
,,4/26/2018,145.92,NA,111.95,NA,120.13,,NA,NA,111.668,NA,NA,NA,NA
,,4/27/2018,146.52,NA,112.27,NA,120.3,,NA,NA,111.666,NA,NA,NA,NA
,,4/30/2018,146.28,NA,112.3,NA,120.08,,NA,NA,111.646,NA,NA,NA,NA
,,5/1/2018,146.885,NA,112.285,NA,120.2,,NA,NA,111.625,NA,NA,NA,NA
,,5/2/2018,146.129,NA,112.04,NA,120.07,,NA,NA,111.573,NA,NA,NA,NA
,,5/3/2018,146.67,NA,112.45,NA,120.11,,NA,NA,111.582,NA,NA,NA,NA
,,5/4/2018,146.26,NA,112.43,NA,120.16,,NA,NA,111.56,NA,NA,NA,NA
,,5/7/2018,146.88,NA,112.35,NA,120.095,,NA,NA,111.525,NA,NA,NA,NA
,,5/8/2018,146.03,NA,112.05,NA,119.91,,NA,NA,111.591,NA,NA,NA,NA
,,5/9/2018,145.97,NA,112.05,NA,120.08,,NA,NA,111.477,NA,NA,NA,NA
,,5/10/2018,146.34,NA,112.26,NA,120.06,,NA,NA,111.539,NA,NA,NA,NA
,,5/11/2018,145.84,NA,111.98,NA,119.84,,NA,NA,111.46,NA,NA,NA,NA
,,5/14/2018,145.34,NA,111.89,NA,119.99,,NA,NA,111.345,NA,NA,NA,NA
,,5/15/2018,144.51,NA,111.5,NA,119.77,,NA,NA,111.373,NA,NA,NA,NA
,,5/16/2018,144.68,NA,111.62,NA,119.97,,NA,NA,111.38,NA,NA,NA,NA
,,5/17/2018,143.704,NA,111.64,NA,119.769,,NA,NA,111.314,NA,NA,NA,NA
,,5/18/2018,144.18,NA,111.82,NA,119.748,,NA,NA,111.34,NA,NA,NA,NA
,,5/21/2018,144.893,NA,111.62,NA,119.731,,NA,NA,111.334,NA,NA,NA,NA
,,5/22/2018,143.289,NA,111.34,NA,119.502,,NA,NA,111.31,NA,NA,NA,NA
,,5/23/2018,142.495,NA,111.17,NA,119.1,,NA,NA,111.279,NA,NA,NA,NA
,,5/24/2018,142.956,NA,111.05,NA,118.82,,NA,NA,111.264,NA,NA,NA,NA
,,5/25/2018,143.72,NA,111.61,NA,118.98,,NA,NA,111.273,NA,NA,NA,NA
,,5/28/2018,144.48,NA,111.79,NA,119.217,,NA,NA,111.414,NA,NA,NA,NA
,,5/29/2018,144.105,NA,111.481,NA,119.038,,NA,NA,111.221,NA,NA,NA,NA
,,5/30/2018,142.493,NA,111.002,NA,118.423,,NA,NA,111.196,NA,NA,NA,NA
,,5/31/2018,143.58,NA,111.421,NA,118.752,,NA,NA,111.202,NA,NA,NA,NA
,,6/1/2018,142.842,NA,110.982,NA,118.563,,NA,NA,111.102,NA,NA,NA,NA
,,6/4/2018,142.92,NA,111.23,NA,119.12,,NA,NA,111.092,NA,NA,NA,NA
,,6/5/2018,143.59,NA,111.48,NA,119,,NA,NA,111.096,NA,NA,NA,NA
,,6/6/2018,142.37,NA,110.97,NA,119.08,,NA,NA,110.996,NA,NA,NA,NA
,,6/7/2018,142.08,NA,110.84,NA,119.08,,NA,NA,110.997,NA,NA,NA,NA
,,6/8/2018,142.96,NA,111.53,NA,119.1,,NA,NA,111.102,NA,NA,NA,NA
,,6/11/2018,142.25,NA,111.28,NA,119.103,,NA,NA,110.997,NA,NA,NA,NA
,,6/12/2018,142.55,NA,111.16,NA,119.133,,NA,NA,110.912,NA,NA,NA,NA
,,6/13/2018,142.71,NA,111.06,NA,118.91,,NA,NA,110.861,NA,NA,NA,NA
,,6/14/2018,143.52,NA,111.66,NA,119.14,,NA,NA,110.91,NA,NA,NA,NA
,,6/15/2018,144.27,NA,111.88,NA,119.18,,NA,NA,110.991,NA,NA,NA,NA
,,6/18/2018,144.33,NA,111.95,NA,119.12,,NA,NA,110.883,NA,NA,NA,NA
,,6/19/2018,144.48,NA,112.01,NA,119.081,,NA,NA,110.971,NA,NA,NA,NA
,,6/20/2018,144.47,NA,111.83,NA,118.92,,NA,NA,110.82,NA,NA,NA,NA
,,6/21/2018,145.22,NA,112.26,NA,119.084,,NA,NA,110.951,NA,NA,NA,NA
,,6/22/2018,145.15,NA,112.24,NA,119.13,,NA,NA,110.78,NA,NA,NA,NA
,,6/25/2018,145.49,NA,112.23,NA,119.09,,NA,NA,110.827,NA,NA,NA,NA
,,6/26/2018,145.37,NA,112.22,NA,119.1,,NA,NA,110.767,NA,NA,NA,NA
,,6/27/2018,145.48,NA,112.12,NA,119,,NA,NA,110.766,NA,NA,NA,NA
,,6/28/2018,145.49,NA,112.07,NA,118.91,,NA,NA,110.791,NA,NA,NA,NA
,,6/29/2018,145.66,NA,112.01,NA,118.88,,NA,NA,110.688,NA,NA,NA,NA
,,7/2/2018,145.47,NA,112.01,NA,118.86,,NA,NA,110.678,NA,NA,NA,NA
,,7/3/2018,145.77,NA,112.04,NA,118.85,,NA,NA,110.7,NA,NA,NA,NA
,,7/4/2018,145.43,NA,111.68,NA,118.8,,NA,NA,110.59,NA,NA,NA,NA
,,7/5/2018,145.49,NA,111.96,NA,118.75,,NA,NA,110.536,NA,NA,NA,NA
,,7/6/2018,145.63,NA,111.8,NA,118.65,,NA,NA,110.632,NA,NA,NA,NA
,,7/9/2018,145.46,NA,111.78,NA,118.6,,NA,NA,110.56,NA,NA,NA,NA
,,7/10/2018,145.47,NA,111.77,NA,118.66,,NA,NA,110.58,NA,NA,NA,NA
,,7/11/2018,145.65,NA,111.72,NA,118.6,,NA,NA,110.559,NA,NA,NA,NA
,,7/12/2018,145.88,NA,111.85,NA,118.59,,NA,NA,110.46,NA,NA,NA,NA
,,7/13/2018,146.33,NA,112.14,NA,118.81,,NA,NA,110.467,NA,NA,NA,NA
,,7/16/2018,145.69,NA,111.79,NA,118.89,,NA,NA,110.504,NA,NA,NA,NA
,,7/17/2018,145.95,NA,111.86,NA,118.69,,NA,NA,110.431,NA,NA,NA,NA
,,7/18/2018,146.09,NA,111.89,NA,118.66,,NA,NA,110.438,NA,NA,NA,NA
,,7/19/2018,146.22,NA,111.9,NA,118.67,,NA,NA,110.443,NA,NA,NA,NA
,,7/20/2018,145.77,NA,111.92,NA,118.77,,NA,NA,110.364,NA,NA,NA,NA
,,7/23/2018,145.37,NA,111.82,NA,119.09,,NA,NA,110.355,NA,NA,NA,NA
,,7/24/2018,145.32,NA,111.66,NA,118.96,,NA,NA,110.41,NA,NA,NA,NA
,,7/25/2018,145.57,NA,111.69,NA,118.98,,NA,NA,110.38,NA,NA,NA,NA
,,7/26/2018,145.46,NA,111.87,NA,119.04,,NA,NA,110.29,NA,NA,NA,NA
,,7/27/2018,145.56,NA,111.73,NA,118.77,,NA,NA,110.12,NA,NA,NA,NA
,,7/30/2018,144.66,NA,111.53,NA,118.89,,NA,NA,110.334,NA,NA,NA,NA
,,7/31/2018,144.98,NA,111.59,NA,118.78,,NA,NA,110.183,NA,NA,NA,NA
,,8/1/2018,144.37,NA,111.45,NA,118.7,,NA,NA,110.135,NA,NA,NA,NA
,,8/2/2018,144.74,NA,111.58,NA,118.9,,NA,NA,110.112,NA,NA,NA,NA
,,8/3/2018,145.59,NA,112.18,NA,118.99,,NA,NA,110.244,NA,NA,NA,NA
,,8/6/2018,145.94,NA,111.94,NA,118.99,,NA,NA,110.256,NA,NA,NA,NA
,,8/7/2018,145.49,NA,112.04,NA,118.98,,NA,NA,110.22,NA,NA,NA,NA
,,8/8/2018,145.77,NA,112.16,NA,118.94,,NA,NA,110.227,NA,NA,NA,NA
,,8/9/2018,146.11,NA,112.08,NA,118.65,,NA,NA,110.21,NA,NA,NA,NA
,,8/10/2018,146.579,NA,112.49,NA,118.793,,NA,NA,110.241,NA,NA,NA,NA
,,8/13/2018,146.3,NA,112.27,NA,118.81,,NA,NA,110.236,NA,NA,NA,NA
,,8/14/2018,146.12,NA,112.24,NA,118.54,,NA,NA,110.191,NA,NA,NA,NA
,,8/15/2018,146.79,NA,112.59,NA,118.8,,NA,NA,110.191,NA,NA,NA,NA
,,8/16/2018,146.52,NA,112.49,NA,118.72,,NA,NA,110.114,NA,NA,NA,NA
,,8/17/2018,146.676,NA,112.56,NA,118.682,,NA,NA,110.06,NA,NA,NA,NA
,,8/20/2018,146.424,NA,112.54,NA,118.45,,NA,NA,109.925,NA,NA,NA,NA
,,8/21/2018,146.064,NA,112.18,NA,118.52,,NA,NA,109.88,NA,NA,NA,NA
,,8/22/2018,145.992,NA,112.03,NA,118.38,,NA,NA,109.866,NA,NA,NA,NA
,,8/23/2018,145.56,NA,112.22,NA,118.59,,NA,NA,109.866,NA,NA,NA,NA
,,8/24/2018,145.47,NA,112.13,NA,118.47,,NA,NA,109.816,NA,NA,NA,NA
,,8/27/2018,144.904,NA,112.02,NA,118.42,,NA,NA,109.862,NA,NA,NA,NA
,,8/28/2018,144.64,NA,111.88,NA,118.48,,NA,NA,109.832,NA,NA,NA,NA
,,8/29/2018,144.16,NA,111.7,NA,118.42,,NA,NA,109.79,NA,NA,NA,NA
