Bonds,,Date,DE000A14J587,XS0214238239,DE000A1MA9H4,DE000A1R08U3
,,2/14/2023,98.209,NA,NA,NA
,,2/15/2023,98.379,NA,NA,NA
,,2/16/2023,98.15,NA,NA,NA
,,2/17/2023,98.225,NA,NA,NA
,,2/20/2023,98.237,NA,NA,NA
,,2/21/2023,97.836,NA,NA,NA
,,2/22/2023,97.569,NA,NA,NA
,,2/23/2023,97.598,NA,NA,NA
,,2/24/2023,97.83,NA,NA,NA
,,2/27/2023,98,NA,NA,NA
,,2/28/2023,97.529,NA,NA,NA
,,3/1/2023,98,NA,NA,NA
,,3/2/2023,97.406,NA,NA,NA
,,3/3/2023,97.554,NA,NA,NA
,,3/6/2023,97.668,NA,NA,NA
,,3/7/2023,97.63,NA,NA,NA
,,3/8/2023,97.438,NA,NA,NA
,,3/9/2023,97.491,NA,NA,NA
,,3/10/2023,97.458,NA,NA,NA
,,3/13/2023,97.062,NA,NA,NA
,,3/14/2023,97.127,NA,NA,NA
,,3/15/2023,96.603,NA,NA,NA
,,3/16/2023,96.706,NA,NA,NA
,,3/17/2023,96.493,NA,NA,NA
,,3/20/2023,96.953,NA,NA,NA
,,3/21/2023,96.549,NA,NA,NA
,,3/22/2023,96.454,NA,NA,NA
,,3/23/2023,96.628,NA,NA,NA
,,3/24/2023,96.594,NA,NA,NA
,,3/27/2023,96.47,NA,NA,NA
,,3/28/2023,96.506,NA,NA,NA
,,3/29/2023,97.047,NA,NA,NA
,,3/30/2023,96.751,NA,NA,NA
,,3/31/2023,96.619,NA,NA,NA
,,4/3/2023,96.612,NA,NA,NA
,,4/4/2023,96.66,NA,NA,NA
,,4/5/2023,96.519,NA,NA,NA
,,4/6/2023,96.833,NA,NA,NA
,,4/7/2023,96.833,NA,NA,NA
,,4/10/2023,96.882,NA,NA,NA
,,4/11/2023,96.993,NA,NA,NA
,,4/12/2023,97.274,NA,NA,NA
,,4/13/2023,97.158,NA,NA,NA
,,4/14/2023,97.231,NA,NA,NA
,,4/17/2023,97.278,NA,NA,NA
,,4/18/2023,97.329,NA,NA,NA
,,4/19/2023,97.258,NA,NA,NA
,,4/20/2023,97.277,NA,NA,NA
,,4/21/2023,97.264,NA,NA,NA
,,4/24/2023,97.242,NA,NA,NA
,,4/25/2023,97.18,NA,NA,NA
,,4/26/2023,97.056,NA,NA,NA
,,4/27/2023,97.129,NA,NA,NA
,,4/28/2023,96.97,NA,NA,NA
,,5/1/2023,96.97,NA,NA,NA
,,5/2/2023,97.092,NA,NA,NA
,,5/3/2023,96.95,NA,NA,NA
,,5/4/2023,96.833,NA,NA,NA
,,5/5/2023,96.876,NA,NA,NA
,,5/8/2023,97.545,NA,NA,NA
,,5/9/2023,96.961,NA,NA,NA
,,5/10/2023,97.066,NA,NA,NA
,,5/11/2023,97.136,NA,NA,NA
,,5/12/2023,97.07,NA,NA,NA
,,5/15/2023,97.166,NA,NA,NA
,,5/16/2023,97.143,NA,NA,NA
,,5/17/2023,97.161,NA,NA,NA
,,5/18/2023,97.196,NA,NA,NA
,,5/19/2023,97.221,NA,NA,NA
,,5/22/2023,97.176,NA,NA,NA
,,5/23/2023,97.055,NA,NA,NA
,,5/24/2023,97.046,NA,NA,NA
,,5/25/2023,97.173,NA,NA,NA
,,5/26/2023,97.091,NA,NA,NA
,,5/29/2023,97.091,NA,NA,NA
,,5/30/2023,97.137,NA,NA,NA
,,5/31/2023,97.137,NA,NA,NA
,,6/1/2023,97.049,NA,NA,NA
,,6/2/2023,96.987,NA,NA,NA
,,6/5/2023,97.04,NA,NA,NA
,,6/6/2023,97.118,NA,NA,NA
,,6/7/2023,97.139,NA,NA,NA
,,6/8/2023,96.951,NA,NA,NA
,,6/9/2023,97.128,NA,NA,NA
,,6/12/2023,97.806,NA,NA,NA
,,6/13/2023,97.299,NA,NA,NA
,,6/14/2023,97.055,NA,NA,NA
,,6/15/2023,97.313,NA,NA,NA
,,6/16/2023,97.436,NA,NA,NA
,,6/19/2023,97.235,NA,NA,NA
,,6/20/2023,97.307,NA,NA,NA
,,6/21/2023,97.223,NA,NA,NA
,,6/22/2023,97.177,NA,NA,NA
,,6/23/2023,97.221,NA,NA,NA
,,6/26/2023,97.115,NA,NA,NA
,,6/27/2023,97.128,NA,NA,NA
,,6/28/2023,97.163,NA,NA,NA
,,6/29/2023,97.118,NA,NA,NA
,,6/30/2023,96.997,NA,NA,NA
,,7/3/2023,97.014,NA,NA,NA
,,7/4/2023,97.013,NA,NA,NA
,,7/5/2023,97.024,NA,NA,NA
,,7/6/2023,96.942,NA,NA,NA
,,7/7/2023,96.992,NA,NA,NA
,,7/10/2023,96.992,NA,NA,NA
,,7/11/2023,96.951,NA,NA,NA
,,7/12/2023,96.944,NA,NA,NA
,,7/13/2023,96.971,NA,NA,NA
,,7/14/2023,96.995,NA,NA,NA
,,7/17/2023,97.08,NA,NA,NA
,,7/18/2023,97.17,NA,NA,NA
,,7/19/2023,97.23,NA,NA,NA
,,7/20/2023,97.19,NA,NA,NA
,,7/21/2023,97.217,NA,NA,NA
,,7/24/2023,97.182,NA,NA,NA
,,7/25/2023,97.183,NA,NA,NA
,,7/26/2023,97.192,NA,NA,NA
,,7/27/2023,97.227,NA,NA,NA
,,7/28/2023,97.435,NA,NA,NA
,,7/31/2023,97.446,NA,NA,NA
,,8/1/2023,97.406,NA,NA,NA
,,8/2/2023,97.36,NA,NA,NA
,,8/3/2023,97.37,NA,NA,NA
,,8/4/2023,97.32,NA,NA,NA
,,8/7/2023,97.089,NA,NA,NA
,,8/8/2023,97.183,NA,NA,NA
,,8/9/2023,97.112,NA,NA,NA
,,8/10/2023,97.207,NA,NA,NA
,,8/11/2023,97.034,NA,NA,NA
,,8/14/2023,97.06,NA,NA,NA
,,8/15/2023,97.156,NA,NA,NA
,,8/16/2023,97.146,NA,NA,NA
,,8/17/2023,97.126,NA,NA,NA
,,8/18/2023,97.104,NA,NA,NA
,,8/21/2023,97.078,NA,NA,NA
,,8/22/2023,97.248,NA,NA,NA
,,8/23/2023,97.277,NA,NA,NA
,,8/24/2023,97.268,NA,NA,NA
,,8/25/2023,97.356,NA,NA,NA
,,8/28/2023,97.544,NA,NA,NA
,,8/29/2023,97.25,NA,NA,NA
,,8/30/2023,97.375,NA,NA,NA
,,8/31/2023,97.625,NA,NA,NA
,,9/1/2023,97.625,NA,NA,NA
,,9/4/2023,97.625,NA,NA,NA
,,9/5/2023,97.725,NA,NA,NA
,,9/6/2023,97.75,NA,NA,NA
,,9/7/2023,97.625,NA,NA,NA
,,9/8/2023,97.625,NA,NA,NA
,,9/11/2023,97.625,NA,NA,NA
,,9/12/2023,97.75,NA,NA,NA
,,9/13/2023,97.75,NA,NA,NA
,,9/14/2023,97.625,NA,NA,NA
,,9/15/2023,97.75,NA,NA,NA
,,9/18/2023,97.75,NA,NA,NA
,,9/19/2023,97.75,NA,NA,NA
,,9/20/2023,97.75,NA,NA,NA
,,9/21/2023,97.625,NA,NA,NA
,,9/22/2023,97.5,NA,NA,NA
,,9/25/2023,97.625,NA,NA,NA
,,9/26/2023,97.5,NA,NA,NA
,,9/27/2023,97.375,NA,NA,NA
,,9/28/2023,97.25,NA,NA,NA
,,9/29/2023,97.375,NA,NA,NA
,,10/2/2023,97.25,NA,NA,NA
,,10/3/2023,97,NA,NA,NA
,,10/4/2023,96.875,NA,NA,NA
,,10/5/2023,96.875,NA,NA,NA
,,10/6/2023,96.75,NA,NA,NA
,,10/9/2023,96.875,NA,NA,NA
,,10/10/2023,97,NA,NA,NA
,,10/11/2023,97,NA,NA,NA
,,10/12/2023,97,NA,NA,NA
