Names,,Date,FR0010261396,FR0010033381,FR0011224963,FR0011048966,FR0010750489,FR0000474983,FR0010913780,FR0010745976,FR0010918490,FR0010206276,FR0010261388,FR0010474239,FR0000474975,FR0010397927,FR0010750497,FR0010745984
,,12/15/2014,121.385,156.826,129.497,119.875,126.132,116.72,121.558,124.209,118.919,98.75,104.11,127.687,NA,107.98,NA,NA
,,12/16/2014,121.452,157.884,130.001,120.075,126.14,116.705,121.687,124.218,119.035,98.75,104.287,127.802,NA,108.334,NA,NA
,,12/17/2014,121.602,157.772,129.924,120.06,126.21,116.72,121.754,124.387,119.089,98.75,104.1,127.76,NA,108.24,NA,NA
,,12/18/2014,121.509,157.139,129.581,119.965,126.108,116.675,121.669,124.194,119.001,98.75,104.255,127.68,NA,108.2,NA,NA
,,12/19/2014,121.613,156.835,130.345,120.085,126.217,116.675,122.08,124.495,118.935,98.75,104.246,127.87,NA,108.21,NA,NA
,,12/22/2014,121.637,156.865,130.05,120.105,126.088,116.685,122.09,124.417,119.004,98.75,104.248,127.84,NA,108.23,NA,NA
,,12/23/2014,121.591,157.172,130.371,120.085,126.081,116.625,121.761,124.365,118.905,98.75,104,127.8,NA,108.17,NA,NA
,,12/24/2014,121.603,157.375,130.01,120.275,126.156,116.824,121.721,124.634,118.969,98.75,104.195,128.015,NA,108.109,NA,NA
,,12/25/2014,121.603,157.28,130.01,120.275,126.156,116.799,121.721,124.634,118.969,98.75,104.195,128.015,NA,108.109,NA,NA
,,12/26/2014,121.603,157.375,130.01,120.275,126.156,116.824,121.721,124.634,118.969,98.75,104.195,128.015,NA,108.109,NA,NA
,,12/29/2014,121.863,157.748,130.688,120.36,126.101,116.675,122.096,124.386,119.16,98.75,104.234,128.19,NA,108.16,NA,NA
,,12/30/2014,121.846,157.979,130.894,120.13,126.195,116.645,122.074,124.476,119.205,98.75,104.17,128.1,NA,108.307,NA,NA
,,12/31/2014,121.776,158.097,130.71,120.512,126.134,116.776,122.007,124.371,118.83,98.75,104.17,127.997,NA,108.23,NA,NA
,,1/1/2015,121.776,158.017,130.71,120.512,126.196,116.801,122.007,124.432,118.83,98.75,104.17,128.099,NA,108.23,NA,NA
,,1/2/2015,121.894,159.582,131.472,120.45,126.148,116.477,122.058,124.382,119.129,98.75,104.139,128.32,NA,108.11,NA,NA
,,1/5/2015,121.957,159.986,131.046,120.51,126.068,116.42,122.033,124.67,119.196,98.75,103.95,128.18,NA,108.12,NA,NA
,,1/6/2015,122.075,162.453,131.426,120.736,126.12,116.452,122.084,124.7,119.286,98.75,103.95,128.45,NA,108.12,NA,NA
